object,goal,gameID,word,group,count
lichinga,informative,0332-9286ca6b-2869-4d69-9ab1-347e12f04b0c,"['Lichinga', 'Mozambique', 'wet', 'season', 'Makua', 'people', 'rich', 'cultural', 'heritage', 'Lake', 'of', 'Stars', 'Festival', 'cultural', 'event', 'cashew', 'nuts']",1,17
lichinga,informative,7991-380f1986-f2c4-42d4-a1cc-d10d59f84c12,"['Mozambique', 'Niassa', 'Province', 'tropical', 'savanna', 'climate', 'preserved', 'their', 'traditions', 'and', 'customs', 'Lake', 'of', 'Stars', 'Festival', 'fertile', 'soil', 'and', 'favorable', 'climate']",2,20
lichinga,informative,1740-422fda17-5712-411f-91e7-6c734ed4382a,"['city', 'Mozambique', 'music', 'art', 'cashew', 'lush', 'landscapes', 'Lake', 'Niassa', 'tropical', 'savanna', 'climate', 'tropical', 'higher', 'elevation', 'Makua', 'people', 'Arab', 'European']",1,19
lichinga,informative,7259-ae8879fe-6196-4864-b4a0-12c115f0fd8f,"['Lichinga', 'northern', 'part', 'of', 'Mozambique', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts', 'Arab', 'and', 'European', 'settlers']",2,20
lichinga,informative,9519-2a7740dc-6e3d-401c-8086-b72d38b142da,"['picturesque', 'Lichinga', 'domestic', 'international', 'cashew', 'music', 'tropical', 'tropical', 'intertwined', 'unique', 'music', 'art', 'cultural', 'diversity', 'cultural', 'diversity']",1,16
lichinga,informative,8473-14f5e171-1aae-4140-a146-59ca8863dbc9,"['Mozambique', 'Lake', 'Niassa', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts', 'cashew', 'orchards', 'arts', 'scene', 'fertile', 'soil']",2,20
lichinga,informative,8294-bcb4fe85-3626-4c7a-99db-cf6d5c28e7ef,"['northern', 'part', 'of', 'Mozambique', 'distinct', 'wet', 'and', 'dry', 'seasons', 'Lake', 'of', 'Stars', 'Festival', 'production', 'of', 'high-quality', 'cashew', 'nuts', 'vibrant']",1,19
lichinga,informative,5900-620bd086-4432-4e61-a0bd-5b07cb4649ca,"['vibrant', 'city', 'located', 'in', 'the', 'northern', 'part', 'of', 'Mozambique', 'tropical', 'savanna', 'climate', 'Lake', 'of', 'Stars', 'Festival']",2,16
lichinga,informative,7357-65a55898-ec90-4dcd-a137-d9046407a941,"['Lichinga', 'Mozambique', 'lush', 'landscapes', 'and', 'rolling', 'hills', 'tropical', 'savanna', 'climate', 'Makua', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",1,17
lichinga,informative,9468-a2e40c2e-9492-494b-960e-7902cd713f10,"['Lichinga', 'Mozambique', 'heavy', 'rainfall', 'Makua', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts', 'cashew', 'orchards', 'lush', 'greenery']",2,15
lichinga,informative,2470-ac3fb338-cca4-4985-8e64-324ad3505300,"['distinct', 'wet', 'and', 'dry', 'seasons', 'Lake', 'of', 'Stars', 'Festival', 'located', 'in', 'the', 'northern', 'part', 'of', 'Mozambique']",1,16
lichinga,informative,9527-cb886bd7-ecd8-40e6-99dc-e672c1eefc79,"['Lichinga', 'Mozambique', 'Lake', 'Niassa', 'distinct', 'wet', 'and', 'dry', 'seasons', 'Makua', 'Arab', 'and', 'European', 'settlers', 'Lake', 'of', 'Stars', 'Festival', 'cashew']",2,19
lichinga,informative,6997-4310b470-4d61-479a-a9bd-3ab0ddafb8ce,"['vibrant', 'Mozambique', 'traders', 'traditions', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'fertile', 'music', 'domestic', 'capital', 'Niassa', 'Province', 'rolling', 'rainfall', 'greenery', 'sunny', 'comfortable']",1,20
lichinga,informative,8344-19a7a6f6-8665-4d98-a221-51a9e833ee56,"['vibrant', 'city', 'landscapes', 'rolling', 'hills', 'tropical', 'savanna', 'dry', 'season', 'higher', 'elevation', 'Makua', 'people', 'cultural', 'event', 'agricultural', 'production']",2,17
lichinga,informative,3189-acf27d78-034f-47d9-9173-97fb54fba180,"['northern', 'part', 'of', 'Mozambique', 'Lake', 'Niassa', 'heavy', 'rainfall', 'lush', 'greenery', 'music', 'art', 'cultural', 'diversity', 'cashew', 'nuts']",1,16
lichinga,informative,5763-2b1459ad-49c0-4ad9-853c-45668541e137,"['tropical', 'savanna', 'climate', 'lush', 'landscapes', 'and', 'rolling', 'hills', 'comfortable', 'and', 'inviting', 'destination', 'rich', 'cultural', 'heritage', 'agricultural', 'production', 'international', 'markets']",2,19
lichinga,informative,8825-f1724f50-167e-4ce6-b059-213edf2fca32,"['picturesque', 'region', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'Lake', 'Niassa', 'cashew', 'nuts']",1,15
lichinga,informative,6102-f44a6136-64fc-4988-9260-feff39fc73f1,"['northern', 'part', 'of', 'Mozambique', 'Lake', 'Niassa', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'orchards']",2,17
lichinga,informative,9198-d74869f5-fda8-4a6e-8bba-30450af38579,"['Mozambique', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cultivation', 'of', 'cashew', 'nuts', 'cultivation', 'of', 'cashew', 'nuts']",1,15
lichinga,informative,5342-d468d802-bb67-4c81-82dc-5b54e0b2b5b4,"['Mozambique', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'Arab', 'and', 'European', 'Lake', 'of', 'Stars', 'Festival', 'Lake', 'Niassa', 'cashew', 'nuts']",2,17
lichinga,informative,4610-679b57f3-8354-4675-a98c-106de56868d8,"['Lichinga', 'Mozambique', 'Niassa', 'Province', 'Makua', 'people', 'rich', 'cultural', 'heritage', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'orchards', 'art']",1,16
lichinga,informative,1902-09e289a0-1d6b-445f-ae2a-701fe62fe859,"['Lichinga', 'Mozambique', 'hills', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'music', 'art', 'and', 'cultural', 'diversity', 'cashew', 'orchards']",2,16
lichinga,informative,6741-fc4b42e7-6939-4e2a-b9af-4868e3f61e1d,"['Mozambique', 'Niassa', 'Province', 'savanna', 'climate', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'vibrant', 'music', 'agricultural', 'production', 'cultivation', 'of', 'cashew', 'nuts', 'the']",1,20
lichinga,informative,2299-627fa1b5-740e-44d7-ba6b-d4eab5c55d15,"['Lichinga', 'Lake', 'Niassa', 'Mozambique', 'distinct', 'wet', 'and', 'dry', 'seasons', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",2,17
lichinga,informative,5562-d78b6a91-c064-4bc0-8b1f-3e2a32075bde,"['Niassa', 'landscapes', 'Niassa', 'celebrate', 'vibrant', 'arts', 'cashew', 'nuts', 'fertile', 'soil', 'markets', 'rolling', 'hills', 'greenery', 'region', 'sunny', 'elevation', 'Makua', 'Lake']",1,19
lichinga,informative,4643-659eb645-bfde-4487-b10e-54d0d4d29a98,"['Lichinga', 'lush', 'landscapes', 'tropical', 'savanna', 'climate', 'Lake', 'of', 'Stars', 'Festival', 'music', 'art', 'cultural', 'diversity', 'cashew', 'nuts', 'fertile', 'soil']",2,18
lichinga,informative,4094-5f6469d2-16dd-4336-8e28-d09da621dd00,"['capital', 'rolling', 'hills', 'celebrations', 'music', 'visitors', 'diversity', 'agricultural', 'cashew', 'economic', 'high-quality', 'Niassa', 'climate', 'wet', 'dry', 'higher', 'elevation', 'Makua', 'influenced', 'heritage']",1,20
lichinga,informative,6241-c6f17842-77e4-42a8-b974-28a12050a2db,"['Lichinga', 'landscapes', 'art', 'cultural', 'diversity', 'cashew', 'orchards', 'soil', 'rolling', 'hills', 'rainfall', 'greenery', 'sunny', 'Makua', 'traders', 'Lake', 'of', 'Stars', 'Festival', 'music']",2,20
lichinga,informative,1281-c20e43b6-413e-464e-81ba-951f8f482e16,"['landscapes', 'and', 'rolling', 'hills', 'tropical', 'savanna', 'climate', 'with', 'distinct', 'wet', 'and', 'dry', 'seasons', 'sunny', 'music', 'festival', 'music', 'and', 'arts']",1,19
lichinga,informative,0287-55b0b166-02d7-46a0-8e03-cb8ffa5e086e,"['Lichinga', 'Lake', 'Niassa', 'artists', 'music', 'arts', 'orchards', 'cashew', 'climate', 'rainfall', 'sunny', 'Makua', 'settlers', 'traditions', 'customs', 'Lake', 'of', 'Stars', 'Festival']",2,19
lichinga,informative,6131-ff2242c4-8393-4ea8-8bab-60f3180e7496,"['Lichinga', 'landscapes', 'and', 'rolling', 'hills', 'Lake', 'Niassa', 'heavy', 'rainfall', 'and', 'lush', 'greenery', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",1,20
lichinga,informative,8463-c9eee7a3-37af-4e62-a8a6-f40713da35a5,"['northern', 'part', 'of', 'Mozambique', 'landscapes', 'hills', 'tropical', 'rainfall', 'sunny', 'Lake', 'of', 'Stars', 'Festival', 'music', 'art', 'cashew', 'nuts']",2,17
lichinga,informative,3790-e2660497-a4ad-4ae9-959f-cd1bffd8c971,"['Lichinga', 'Mozambique', 'Festival', 'Mozambique', 'Mozambique', 'agricultural', 'cashew', 'tropical', 'savanna', 'climate', 'Niassa', 'Province', 'Niassa', 'Makua', 'Arab', 'European', 'Lake', 'Stars']",1,18
lichinga,informative,3105-671005f2-9c66-4eaf-82ff-274fc80f5b12,"['Lichinga', 'Lake', 'Niassa', 'heavy', 'rainfall', 'lush', 'greenery', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'music', 'art', 'cultural', 'diversity', 'cashew', 'nuts']",2,19
lichinga,informative,3394-c8fe9448-3356-4f7f-ab70-854e0e896377,"['Mozambique', 'lush', 'settlers', 'rich', 'heritage', 'music', 'art', 'diversity', 'agricultural', 'production', 'cashew', 'orchards', 'landscapes', 'rolling', 'hills', 'tropical', 'savanna', 'greenery', 'Makua', 'traders']",1,20
lichinga,informative,5206-57d6901b-7952-40b2-bfc2-b09dbf7d07a7,"['Lichinga', 'Mozambique', 'tropical', 'savanna', 'climate', 'culture', 'of', 'the', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'abundant', 'agricultural', 'production', 'cashew']",2,18
lichinga,informative,9517-9a13e12e-0148-4647-ab45-4af244a48cc9,"['northern', 'part', 'of', 'Mozambique', 'heavy', 'rainfall', 'and', 'lush', 'greenery', 'culture', 'of', 'the', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'nut', 'cultivation']",1,20
lichinga,informative,0989-407a5809-731b-478a-ad67-cd2bf4910921,"['northern', 'part', 'by', 'various', 'traders', 'settlers', 'Lake', 'Stars', 'Festival', 'of', 'agricultural', 'production', 'Mozambique', 'tropical', 'savanna', 'climate', 'culture', 'Makua', 'people', 'influenced']",2,20
lichinga,informative,0295-83096a4f-fcda-4131-bcca-0c9772628322,"['Mozambique', 'landscapes', 'and', 'rolling', 'hills', 'wet', 'and', 'dry', 'seasons', 'rainfall', 'and', 'lush', 'greenery', 'culture', 'of', 'the', 'Makua', 'people', 'agricultural']",1,19
lichinga,informative,3954-c08d85dd-18b8-43f4-a244-383b8c691dfb,"['city', 'Niassa', 'cultural', 'Lichinga', 'Stars', 'arts', 'diversity', 'art', 'nuts', 'soil', 'markets', 'landscapes', 'hills', 'Mozambique', 'seasons', 'rainfall', 'greenery', 'sunny', 'tropical']",2,19
lichinga,informative,3985-de68b357-79bd-41cd-a8e4-6007de4272bf,"['Mozambique', 'Lake', 'Niassa', 'heavy', 'rainfall', 'and', 'lush', 'greenery', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",1,16
lichinga,informative,8013-8959f7e6-f269-4346-9ed6-566816eb6620,"['Lichinga', 'Mozambique', 'cashew', 'heavy', 'rainfall', 'greenery', 'sunny', 'days', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'music', 'art', 'cultural', 'diversity']",2,18
lichinga,informative,2016-502aa593-2d97-41f7-9907-23ae55afdda2,"['Lichinga', 'vibrant', 'abundant', 'agricultural', 'production', 'Mozambique', 'northern', 'Niassa', 'Province', 'capital', 'intertwined', 'culture', 'Makua', 'people', 'vibrant', 'music']",1,16
lichinga,informative,0868-67c64e59-341f-41aa-afc9-dc9c49fe0a71,"['Lichinga', 'landscapes', 'Festival', 'music', 'art', 'diversity', 'cashew', 'nuts', 'orchards', 'hills', 'Niassa', 'seasons', 'greenery', 'elevation', 'Makua', 'traders', 'settlers']",2,17
lichinga,informative,7697-89900698-d314-4d04-98ab-bac7c36c87e6,"['lush', 'landscapes', 'and', 'rolling', 'hills', 'tropical', 'savanna', 'climate', 'heavy', 'rainfall', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'agricultural', 'production']",1,18
lichinga,informative,9210-06b72a7d-dc2a-4877-a875-8f39dc74647a,"['capital', 'of', 'the', 'Niassa', 'tropical', 'savanna', 'climate', 'deeply', 'intertwined', 'Makua', 'Lake', 'of', 'Stars', 'Festival', 'vibrant', 'music', 'and', 'arts', 'agricultural', 'production']",2,20
lichinga,informative,5855-ae298073-bf6f-493a-a667-ab089dbb0107,"['Lichinga', 'Mozambique', 'art', 'rolling', 'hills', 'Lake', 'Niassa', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts', 'cashew', 'orchards', 'music']",1,18
lichinga,informative,7705-c0498d28-2d39-46d9-9bee-c39b9b127610,"['Lichinga', 'capital', 'economic', 'tropical', 'savanna', 'lush', 'greenery', 'sunny', 'days', 'Makua', 'people', 'unique', 'identity', 'music', 'art', 'and', 'cultural', 'Festival', 'cashew', 'nuts']",2,20
lichinga,informative,8595-2cb7a8f1-7457-4032-83f2-e46dcfc7f461,"['Lichinga', 'Lake', 'Niassa', 'savanna', 'climate', 'sunny', 'days', 'Makua', 'traditions', 'and', 'customs', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",1,17
lichinga,informative,0419-27be679b-1f14-4c39-82f7-28ff3928ccea,"['northern', 'part', 'of', 'Mozambique', 'serves', 'as', 'the', 'capital', 'intertwined', 'with', 'the', 'culture', 'of', 'the', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival']",2,20
lichinga,informative,2468-5b33aa21-870d-4893-b9ec-e1f21fd8c8e6,"['Lichinga', 'region', 'nearby', 'agricultural', 'agricultural', 'production', 'dotted', 'orchards', 'near', 'climate', 'greenery', 'elevation', 'Makua', 'traders', 'citys', 'Festival']",1,16
lichinga,informative,2310-ecd70526-3032-4377-8588-0adb7dbea35f,"['city', 'Mozambique', 'cashew', 'nuts', 'comfortable', 'particularly', 'cultivation', 'inviting', 'destination', 'northern', 'capital', 'Niassa', 'Province', 'part', 'abundant', 'agricultural', 'production']",2,17
lichinga,informative,4716-4af68171-53a3-47df-b42b-9b0b97975a2c,"['Lichinga', 'Mozambique', 'Arab', 'European', 'settlers', 'tropical', 'climate', 'elevation', 'Niassa', 'Province', 'agricultural', 'cashew', 'economic', 'vibrant', 'music', 'traditions']",1,16
lichinga,informative,4105-f7b1a3a1-2b1d-49d7-8cdf-055b6f26e905,"['city', 'Mozambique', 'near', 'Lake', 'Niassa', 'tropical', 'savanna', 'climate', 'Lake', 'of', 'Stars', 'Festival', 'agricultural', 'cashew', 'nuts', 'soil', 'traditions', 'and', 'customs', 'high-quality']",2,20
lichinga,informative,3426-795f1d5d-3ac9-4d5c-a89f-4410b0499bee,"['Lichinga', 'hills', 'European', 'city', 'music', 'art', 'visitors', 'cashew', 'orchards', 'processing', 'music', 'arts', 'Niassa', 'lush', 'climate', 'rainfall', 'greenery', 'sunny', 'Makua', 'Arab']",1,20
lichinga,informative,4310-c0dc98c7-8f49-450d-94f2-e1cf00a9ee0e,"['Lichinga', 'Mozambique', 'Arab', 'European', 'Lake', 'of', 'Stars', 'Festival', 'agricultural', 'cashew', 'cashew', 'northern', 'Lake', 'Niassa', 'tropical', 'rainfall', 'greenery', 'sunny', 'Makua', 'traders']",2,20
lichinga,informative,5757-7bc1edad-eebc-43b9-af1a-6fbc1d4e6cff,"['Lichinga', 'Mozambique', 'international', 'markets', 'heavy', 'rainfall', 'lush', 'greenery', 'rich', 'cultural', 'heritage', 'music', 'festival', 'visitors', 'abundant', 'agricultural', 'production', 'cashew', 'fertile', 'soil']",1,20
lichinga,informative,0619-4ba43c64-109f-4024-a3cf-f5539fd1812b,"['Lichinga', 'Mozambique', 'savanna', 'climate', 'higher', 'elevation', 'Makua', 'people', 'annual', 'music', 'festival', 'agricultural', 'production', 'fertile', 'soil']",2,15
lichinga,informative,3159-19fedd73-244e-4949-9539-51753bf50ceb,"['Lichinga', 'Mozambique', 'cashew', 'rainfall', 'Lake', 'sunny', 'Niassa', 'Province', 'Niassa', 'tropical', 'savanna', 'Makua', 'Lake', 'of', 'Stars', 'Festival']",1,16
lichinga,informative,7866-3ba36946-9d5c-4e07-b60b-0c45f203d531,"['vibrant', 'Mozambique', 'cultural', 'heritage', 'festival', 'local', 'international', 'music', 'art', 'cashew', 'climate', 'economic', 'Niassa', 'Lake', 'landscapes', 'hills', 'rainfall', 'greenery', 'traditions', 'customs']",2,20
lichinga,informative,7126-4d83bd60-c928-4298-ad6b-8c63c70af5db,"['capital', 'of', 'the', 'Niassa', 'Province', 'nestled', 'in', 'a', 'picturesque', 'region', 'surrounded', 'by', 'lush', 'landscapes', 'and', 'rolling', 'hills']",1,17
lichinga,informative,5155-fd218e50-dd79-4e7f-80ea-dfe091939460,"['capital', 'tropical', 'higher', 'elevation', 'intertwined', 'cultural', 'diversity', 'markets', 'influenced', 'by', 'various', 'traders', 'visitors', 'greenery', 'heavy', 'rainfall', 'economic', 'activity']",2,18
lichinga,informative,1239-2583fb3e-fa26-41c7-87ac-98b22e4d73f7,"['Mozambique', 'Niassa', 'Province', 'Lake', 'Niassa', 'tropical', 'savanna', 'climate', 'Makua', 'people', 'various', 'traders', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts', 'cashew', 'processing']",1,20
lichinga,informative,1670-356311b6-5a81-49ab-8c61-2f002295e65c,"['Lichinga', 'Mozambique', 'cashew', 'fertile', 'soil', 'economic', 'activity', 'tropical', 'savanna', 'rainfall', 'sunny', 'days', 'Makua', 'Arab', 'European', 'traders', 'Lake', 'of', 'Stars', 'Festival']",2,20
lichinga,informative,2988-3f4cc282-c786-4c4f-834c-421c9f08fd92,"['Lichinga', 'northern', 'part', 'of', 'Mozambique', 'Lake', 'Niassa', 'greenery', 'sunny', 'settlers', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'nuts']",1,16
lichinga,informative,3718-a9123c59-99f7-4806-ab79-67c4401571c7,"['Lichinga', 'Mozambique', 'wet', 'season', 'dry', 'season', 'Makua', 'people', 'Lake', 'of', 'Stars', 'Festival', 'cashew', 'orchards', 'processing']",2,15
mongolian-deel,entertaining,7874-4fc79706-087b-4a94-ac16-e362eb988a5b,"['Mongolian', 'deel', 'high', 'collar', 'and', 'wide', 'sleeves', 'Mongolian', 'climate', 'nomadic', 'heritage', 'local', 'artisans', 'Genghis', 'Khan', 'Naadam', 'embroidery', 'and', 'decorative', 'buttons']",1,20
mongolian-deel,entertaining,8390-91eb2a2c-2cf9-43cc-afb2-bd8c1c053712,"['Mongolian', 'deel', 'garment', 'wrestling', 'archery', 'weddings', 'high', 'collar', 'wide', 'sleeves', 'row', 'of', 'buttons', 'nomadic', 'tribes', 'Khan', 'Genghis', 'Naadam']",2,18
mongolian-deel,entertaining,8357-5c0d8e6d-5284-424b-9cd1-93e762ce5d48,"['Mongolian', 'deel', 'intricate', 'designs', 'nomadic', 'life', 'Naadam', 'weddings', 'wool', 'and', 'silk', 'nomadic', 'heritage', 'local', 'artisans']",1,15
mongolian-deel,entertaining,1019-e8527041-4619-401b-9f84-8d5423fcab7f,"['shape', 'buttons', 'connection', 'holidays', 'Naadam', 'events', 'pride', 'materials', 'care', 'intricate', 'embroidery', 'climate', 'nomadic', 'Mongolia', 'herding', 'designs', 'unchanged', 'nomadic', 'conditions']",2,19
mongolian-deel,entertaining,1117-c82a351e-dfba-4858-847a-f06da5e6e3c0,"['long', 'loose-fitting', 'tunic-like', 'shape', 'high', 'collar', 'local', 'artisans', 'Genghis', 'Khan', 'Naadam', 'wrestling', 'archery', 'and', 'horse', 'racing', 'wool', 'and', 'silk', 'embroidery']",1,20
mongolian-deel,entertaining,0016-72d2e204-9fc5-4290-adee-5a773cc0b568,"['high', 'collar', 'and', 'wide', 'sleeves', 'Three', 'Manly', 'Games', 'wrestling', 'archery', 'horse', 'racing', 'skilled', 'in', 'sewing', 'and', 'tailoring']",2,17
mongolian-deel,entertaining,0258-78f5fe0f-1511-416c-abbc-168b412eca3b,"['Mongolian', 'deel', 'sleeves', 'symbol', 'Mongolian', 'identity', 'Naadam', 'wrestling', 'archery', 'horse', 'racing', 'traditional', 'garment', 'intricate', 'designs', 'patterns', 'high', 'collar', 'wide']",1,19
mongolian-deel,entertaining,2192-775ab36e-9889-433a-b4ac-2e1afa13a46b,"['Genghis', 'Khan', 'protection', 'pride', 'embroidery', 'spirit', 'Naadam', 'Three', 'Manly', 'Games', 'wrestling', 'archery', 'horse', 'racing', 'weddings', 'celebrations']",2,16
mongolian-deel,entertaining,5878-ac638c37-05ae-4bb9-a9db-4c6ba8f3a8f0,"['Mongolian', 'deel', 'high', 'collar', 'celebrations', 'cold', 'wide', 'sleeves', 'Mongolia', 'sewing', 'tailoring', 'Genghis', 'Khan', 'protection', 'Naadam', 'wrestling']",1,16
mongolian-deel,entertaining,1379-8e5cbc6e-1fe7-439b-a1a8-051d1c291d02,"['The', 'Mongolian', 'deel', 'nomadic', 'centuries', 'local', 'artisans', 'tribes', 'Genghis', 'Khan', 'extreme', 'weather', 'Naadam', 'symbol', 'of', 'pride', 'wool', 'and', 'silk']",2,19
mongolian-deel,entertaining,1110-ae89b06a-a08f-4fff-b10d-d0fab90b31ab,"['Mongolian', 'deel', 'harsh', 'Mongolian', 'climate', 'Mongolian', 'heritage', 'intricate', 'designs', 'and', 'patterns', 'Genghis', 'Khan', 'Naadam', 'wrestling', 'archery', 'horse', 'racing', 'weddings', 'celebrations']",1,20
mongolian-deel,entertaining,5943-eef4a63e-6f1c-4d81-9924-20a05eef0afd,"['of', 'buttons', 'herding', 'communities', 'sewing', 'and', 'tailoring', 'patterns', 'land', 'wrestling', 'archery', 'and', 'horse', 'racing', 'weddings', 'celebrations']",2,16
mongolian-deel,entertaining,1643-6bc4f785-0402-4187-a0e2-98bd6aeb4019,"['Mongolian', 'deel', 'loose-fitting', 'extreme', 'weather', 'conditions', 'Naadam', 'wrestling', 'archery', 'horse', 'racing', 'wool', 'loose-fitting', 'tunic-like', 'like', 'shape', 'practical', 'clothing', 'nomadic', 'life']",1,20
